Name of Owner,Address,AccountNum,Debt Date Incurred,Basis for Claim,Contigent,Unliquidated,Disputed,offset,Total Claim,Page Number
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.04,104
Name on File,Address on File,on File,4/24/2021,Retail Crypto‐Backed Loan,,,,Y,"$21,392.32",104
Name on File,Address on File,on File,3/5/2019,Retail Crypto‐Backed Loan,,,,Y,"$46,226.45",104
Wisconsin Division of Securities,"4822 Madison Yards Way, North Tower 4th Floor Madison WI 53701‐1768",4715,03/03/22,Regulatory settlement outstanding payments,,,,,"$566,037.74",104
Name on File,Address on File,on File,7/4/2019,Retail Crypto‐Backed Loan,,,,Y,"$15,914.47",104
Name on File,Address on File,on File,1/8/2021,Retail Crypto‐Backed Loan,,,,Y,"$13,874.38",104
Name on File,Address on File,on File,8/15/2020,Retail Crypto‐Backed Loan,,,,Y,"$156,896.93",104
Name on File,Address on File,on File,7/31/2021,Retail Crypto‐Backed Loan,,,,Y,"$20,419.94",104
Wyoming Secretary of State,122 West 25th Street Suite 100 Herschler Building East Cheyenne WY 82002,2203,07/28/22,Regulatory settlement outstanding payments,,,,,"$566,037.74",104
Name on File,Address on File,on File,4/15/2021,Retail Crypto‐Backed Loan,,,,Y,$234.34,104
Name on File,Address on File,on File,1/31/2020,Retail Crypto‐Backed Loan,,,,Y,"$16,096.24",104
Name on File,Address on File,on File,2/14/2021,BPC Open and/or Term Loan,,,,,"$417,694.50",104
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,"$1,955.84",104
Name on File,Address on File,on File,12/7/2021,BPC Open and/or Term Loan,,,,,$4.97,104
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.01,104
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.66,104
Name on File,Address on File,on File,2/6/2021,Retail Crypto‐Backed Loan,,,,Y,"$37,760.68",104
Name on File,Address on File,on File,11/6/2020,Retail Crypto‐Backed Loan,,,,Y,"$6,600.01",104
Name on File,Address on File,on File,3/13/2021,Retail Crypto‐Backed Loan,,,,Y,"$5,784.98",104
Name on File,Address on File,on File,2/18/2021,Retail Crypto‐Backed Loan,,,,Y,"$20,517.89",104
Name on File,Address on File,on File,12/4/2020,Retail Crypto‐Backed Loan,,,,Y,"$43,617.38",104
Name on File,Address on File,on File,3/6/2019,Retail Crypto‐Backed Loan,,,,Y,"$47,021.19",104
Name on File,Address on File,on File,11/18/2020,Retail Crypto‐Backed Loan,,,,Y,"$4,875.12",104
Name on File,Address on File,on File,1/19/2021,BPC Open and/or Term Loan,,,,,$0.02,104
Name on File,Address on File,on File,10/15/2020,BPC Open and/or Term Loan,,,,,$627.88,104
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$2.33,104
Name on File,Address on File,on File,3/12/2021,Retail Crypto‐Backed Loan,,,,Y,"$18,475.18",104
Name on File,Address on File,on File,2/12/2021,BPC Open and/or Term Loan,,,,,"$2,217.17",105
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$6.25,105
Name on File,Address on File,on File,7/2/2021,Retail Crypto‐Backed Loan,,,,Y,"$2,929.28",105
Name on File,Address on File,on File,2/1/2021,Retail Crypto‐Backed Loan,,,,Y,"$56,559.13",105
Name on File,Address on File,on File,6/4/2021,Institutional Loan,,,,,"$428,656.64",105
Name on File,Address on File,on File,12/7/2020,Retail Crypto‐Backed Loan,,,,Y,"$20,575.62",105
Name on File,Address on File,on File,12/2/2020,Retail Crypto‐Backed Loan,,,,Y,"$117,714.29",105
Name on File,Address on File,on File,1/4/2021,Retail Crypto‐Backed Loan,,,,Y,"$13,520.62",105
Name on File,Address on File,on File,4/26/2021,Retail Crypto‐Backed Loan,,,,Y,"$9,694.51",105
Name on File,Address on File,on File,5/27/2019,Retail Crypto‐Backed Loan,,,,Y,"$53,940.93",105
Name on File,Address on File,on File,7/4/2021,Retail Crypto‐Backed Loan,,,,Y,"$12,235.28",105
Name on File,Address on File,on File,12/4/2020,Retail Crypto‐Backed Loan,,,,Y,"$18,313.12",105
Name on File,Address on File,on File,5/1/2019,Retail Crypto‐Backed Loan,,,,Y,"$21,530.07",105
Name on File,Address on File,on File,12/22/2019,Retail Crypto‐Backed Loan,,,,Y,"$15,882.17",105
Name on File,Address on File,on File,12/27/2019,BPC Open and/or Term Loan,,,,,$0.05,105
Name on File,Address on File,on File,2/23/2021,Retail Crypto‐Backed Loan,,,,Y,"$58,261.65",105
Name on File,Address on File,on File,1/16/2021,BPC Open and/or Term Loan,,,,,"$3,483.46",105
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$170.35,105
Name on File,Address on File,on File,3/5/2019,BPC Open and/or Term Loan,,,,,"$524,767.31",105
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$13.97,105
Name on File,Address on File,on File,6/2/2021,Retail Crypto‐Backed Loan,,,,Y,"$10,048.83",105
Name on File,Address on File,on File,1/3/2021,Retail Crypto‐Backed Loan,,,,Y,"$16,946.93",105
Name on File,Address on File,on File,5/2/2021,Retail Crypto‐Backed Loan,,,,Y,"$13,470.65",105
Name on File,Address on File,on File,6/17/2020,Retail Crypto‐Backed Loan,,,,Y,"$2,850.25",105
Name on File,Address on File,on File,11/8/2020,Retail Crypto‐Backed Loan,,,,Y,"$41,469.85",105
Name on File,Address on File,on File,4/13/2021,Retail Crypto‐Backed Loan,,,,Y,"$15,937.84",105
,,,,,,,TOTAL:,,"$938,900,241.74",105
Name on File,Address on File,on File,6/5/2020,Retail Crypto‐Backed Loan,,,,Y,$210.23,48
Name on File,Address on File,on File,3/11/2019,Retail Crypto‐Backed Loan,,,,Y,"$6,610.79",48
Name on File,Address on File,on File,12/31/2020,BPC Open and/or Term Loan,,,,,"$3,769.93",48
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,"$1,246.65",48
Name on File,Address on File,on File,10/29/2020,Retail Crypto‐Backed Loan,,,,Y,"$2,279.63",48
Name on File,Address on File,on File,2/24/2021,BPC Open and/or Term Loan,,,,,$16.99,48
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.09,48
Name on File,Address on File,on File,9/13/2019,Retail Crypto‐Backed Loan,,,,Y,"$46,187.96",48
Name on File,Address on File,on File,5/19/2021,BPC Open and/or Term Loan,,,,,$16.10,48
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.09,48
Name on File,Address on File,on File,10/1/2021,Retail Crypto‐Backed Loan,,,,Y,"$2,817.55",48
Name on File,Address on File,on File,8/1/2021,Retail Crypto‐Backed Loan,,,,Y,$476.98,48
Name on File,Address on File,on File,10/31/2019,BPC Open and/or Term Loan,,,,,"$1,538.40",48
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$2.78,48
Name on File,Address on File,on File,3/12/2021,BPC Open and/or Term Loan,,,,,$0.68,48
Name on File,Address on File,on File,1/10/2020,BPC Open and/or Term Loan,,,,,$0.02,48
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.24,48
Name on File,Address on File,on File,10/14/2021,BPC Open and/or Term Loan,,,,,$4.08,48
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$43.86,48
Name on File,Address on File,on File,10/26/2020,Retail Crypto‐Backed Loan,,,,Y,"$159,013.93",48
Name on File,Address on File,on File,6/10/2021,Retail Crypto‐Backed Loan,,,,Y,"$49,251.49",48
Name on File,Address on File,on File,1/29/2020,Retail Crypto‐Backed Loan,,,,Y,"$59,477.12",48
Name on File,Address on File,on File,4/19/2021,Retail Crypto‐Backed Loan,,,,Y,"$8,751.40",48
Name on File,Address on File,on File,3/26/2019,BPC Open and/or Term Loan,,,,,"$41,214.87",48
Name on File,Address on File,on File,3/26/2019,Retail Crypto‐Backed Loan,,,,Y,"$513,142.13",48
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$9.51,48
Name on File,Address on File,on File,10/27/2020,Retail Crypto‐Backed Loan,,,,Y,"$4,729.94",48
Name on File,Address on File,on File,5/14/2021,BPC Open and/or Term Loan,,,,,$5.93,48
Name on File,Address on File,on File,5/14/2021,Retail Crypto‐Backed Loan,,,,Y,"$192,748.73",48
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.02,48
Name on File,Address on File,on File,8/18/2019,BPC Open and/or Term Loan,,,,,"$4,359.15",48
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$21.23,48
Name on File,Address on File,on File,11/8/2021,BPC Open and/or Term Loan,,,,,$93.02,48
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$65.85,48
Name on File,Address on File,on File,5/6/2020,Retail Crypto‐Backed Loan,,,,Y,"$35,653.86",48
Name on File,Address on File,on File,2/24/2021,Retail Crypto‐Backed Loan,,,,Y,"$35,004.95",48
Name on File,Address on File,on File,2/18/2021,Retail Crypto‐Backed Loan,,,,Y,"$11,020.28",48
Name on File,Address on File,on File,9/18/2019,Retail Crypto‐Backed Loan,,,,Y,"$1,315,789.50",48
Name on File,Address on File,on File,7/10/2020,Retail Crypto‐Backed Loan,,,,Y,"$15,651.65",48
Name on File,Address on File,on File,12/10/2020,Retail Crypto‐Backed Loan,,,,Y,"$33,222.92",48
Name on File,Address on File,on File,9/19/2021,Retail Crypto‐Backed Loan,,,,Y,"$1,740.94",48
Name on File,Address on File,on File,1/11/2021,Retail Crypto‐Backed Loan,,,,Y,"$67,070.56",48
Name on File,Address on File,on File,2/18/2021,BPC Open and/or Term Loan,,,,,$218.06,48
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.59,48
Name on File,Address on File,on File,12/3/2020,Retail Crypto‐Backed Loan,,,,Y,"$6,502.74",48
Name on File,Address on File,on File,3/4/2021,BPC Open and/or Term Loan,,,,,"$653,027.69",48
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,"$1,054.47",48
Name on File,Address on File,on File,9/25/2019,Retail Crypto‐Backed Loan,,,,Y,"$13,046.05",48
Name on File,Address on File,on File,1/6/2021,Retail Crypto‐Backed Loan,,,,Y,"$55,186.79",48
Name on File,Address on File,on File,2/15/2020,Retail Crypto‐Backed Loan,,,,Y,"$13,819.43",48
Name on File,Address on File,on File,11/1/2019,Retail Crypto‐Backed Loan,,,,Y,$477.03,48
Name on File,Address on File,on File,4/13/2021,Retail Crypto‐Backed Loan,,,,Y,"$142,453.38",48
Name on File,Address on File,on File,12/18/2020,Retail Crypto‐Backed Loan,,,,Y,"$27,379.22",48
Name on File,Address on File,on File,1/19/2021,Retail Crypto‐Backed Loan,,,,Y,"$2,892.69",48
Name on File,Address on File,on File,9/30/2021,Retail Crypto‐Backed Loan,,,,Y,"$19,609.62",48
Name on File,Address on File,on File,1/23/2021,Retail Crypto‐Backed Loan,,,,Y,"$2,408.06",48
Name on File,Address on File,on File,5/27/2020,Retail Crypto‐Backed Loan,,,,Y,"$215,057.60",48
Name on File,Address on File,on File,12/11/2020,BPC Open and/or Term Loan,,,,,$2.94,48
Name on File,Address on File,on File,12/11/2020,Retail Crypto‐Backed Loan,,,,Y,"$26,264.91",48
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.01,48
Name on File,Address on File,on File,12/3/2020,BPC Open and/or Term Loan,,,,,$1.55,48
Name on File,Address on File,on File,12/3/2020,Retail Crypto‐Backed Loan,,,,Y,"$31,084.76",48
Alabama Securities Commission,P.O. Box 304700 Montgomery AL 36130‐4700,0004,02/18/22,Regulatory settlement outstanding payments,,,,,"$566,037.74",49
Name on File,Address on File,on File,8/11/2020,Institutional Loan,Y,Y,Y,Y,Unknown,49
Name on File,Address on File,on File,4/4/2021,Retail Crypto‐Backed Loan,,,,Y,$144.34,49
Name on File,Address on File,on File,10/21/2019,BPC Open and/or Term Loan,,,,,"$3,967.03",49
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$22.08,49
Name on File,Address on File,on File,1/29/2021,Retail Crypto‐Backed Loan,,,,Y,"$21,983.08",49
Name on File,Address on File,on File,7/22/2020,BPC Open and/or Term Loan,,,,,$206.46,49
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.55,49
Alaska Division of Banking and Securities,PO Box 110807 Juneau AK 99811‐0807,234S,05/10/22,Regulatory settlement outstanding payments,,,,,"$566,037.74",49
Name on File,Address on File,on File,10/25/2020,Retail Crypto‐Backed Loan,,,,Y,"$37,024.85",49
Name on File,Address on File,on File,7/15/2021,Retail Crypto‐Backed Loan,,,,Y,"$60,611.56",49
Name on File,Address on File,on File,1/29/2021,Retail Crypto‐Backed Loan,,,,Y,"$4,132.82",49
Name on File,Address on File,on File,8/4/2019,Retail Crypto‐Backed Loan,,,,Y,"$17,502.80",49
Name on File,Address on File,on File,3/27/2021,Retail Crypto‐Backed Loan,,,,Y,"$12,916.77",49
Name on File,Address on File,on File,3/1/2022,Institutional Loan,Y,,,Y,"$17,990,708.00",49
Name on File,Address on File,on File,6/11/2021,BPC Open and/or Term Loan,,,,,"$482,386.92",49
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$480.03,49
Name on File,Address on File,on File,3/1/2021,Retail Crypto‐Backed Loan,,,,Y,"$27,310.88",49
Name on File,Address on File,on File,2/15/2021,Retail Crypto‐Backed Loan,,,,Y,"$52,346.35",49
Name on File,Address on File,on File,9/25/2021,Retail Crypto‐Backed Loan,,,,Y,"$21,340.69",49
Name on File,Address on File,on File,11/28/2021,Retail Crypto‐Backed Loan,,,,Y,"$6,590.41",49
Name on File,Address on File,on File,5/6/2021,Retail Crypto‐Backed Loan,,,,Y,"$2,761.63",49
Name on File,Address on File,on File,5/12/2021,Retail Crypto‐Backed Loan,,,,Y,"$104,839.53",49
Name on File,Address on File,on File,2/3/2021,Retail Crypto‐Backed Loan,,,,Y,"$24,298.04",49
Name on File,Address on File,on File,1/19/2021,Retail Crypto‐Backed Loan,,,,Y,"$18,874.27",49
Name on File,Address on File,on File,1/2/2021,BPC Open and/or Term Loan,,,,,$6.44,49
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.02,49
Name on File,Address on File,on File,5/22/2021,Retail Crypto‐Backed Loan,,,,Y,"$21,523.91",49
Name on File,Address on File,on File,1/23/2021,Retail Crypto‐Backed Loan,,,,Y,"$50,520.05",49
Name on File,Address on File,on File,1/15/2021,BPC Open and/or Term Loan,,,,,$26.74,49
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$5.42,49
Name on File,Address on File,on File,1/12/2021,Retail Crypto‐Backed Loan,,,,Y,"$14,821.84",49
Name on File,Address on File,on File,3/5/2021,Retail Crypto‐Backed Loan,,,,Y,"$11,131.65",49
Name on File,Address on File,on File,1/3/2021,Retail Crypto‐Backed Loan,,,,Y,"$1,879.51",49
Name on File,Address on File,on File,3/26/2019,Retail Crypto‐Backed Loan,,,,Y,"$11,744.04",49
Name on File,Address on File,on File,1/12/2020,Retail Crypto‐Backed Loan,,,,Y,"$1,841.04",49
Name on File,Address on File,on File,8/7/2020,Retail Crypto‐Backed Loan,,,,Y,"$78,886.80",49
Name on File,Address on File,on File,1/19/2021,Retail Crypto‐Backed Loan,,,,Y,"$77,790.24",49
Name on File,Address on File,on File,11/2/2019,Retail Crypto‐Backed Loan,,,,Y,"$5,467.45",49
Name on File,Address on File,on File,9/20/2021,Retail Crypto‐Backed Loan,,,,Y,"$122,033.44",49
Name on File,Address on File,on File,4/12/2022,Retail Crypto‐Backed Loan,,,,Y,"$264,164.31",49
Name on File,Address on File,on File,4/6/2019,BPC Open and/or Term Loan,,,,,"$12,457.06",49
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$68.88,49
Name on File,Address on File,on File,5/14/2021,Retail Crypto‐Backed Loan,,,,Y,"$13,775.36",49
Name on File,Address on File,on File,9/25/2020,Retail Crypto‐Backed Loan,,,,Y,"$169,642.22",49
Name on File,Address on File,on File,7/2/2020,BPC Open and/or Term Loan,,,,,"$190,010.84",49
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.75,49
Name on File,Address on File,on File,7/29/2019,BPC Open and/or Term Loan,,,,,"$10,411.46",49
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$98.75,49
Name on File,Address on File,on File,2/9/2021,Retail Crypto‐Backed Loan,,,,Y,"$10,181.61",49
Name on File,Address on File,on File,1/27/2021,Retail Crypto‐Backed Loan,,,,Y,"$16,044.24",49
Name on File,Address on File,on File,9/24/2019,Retail Crypto‐Backed Loan,,,,Y,"$3,829.23",49
Name on File,Address on File,on File,4/17/2021,Retail Crypto‐Backed Loan,,,,Y,"$87,884.53",49
Name on File,Address on File,on File,1/8/2021,Retail Crypto‐Backed Loan,,,,Y,"$7,362.36",49
Name on File,Address on File,on File,1/19/2021,Retail Crypto‐Backed Loan,,,,Y,"$4,317.79",49
Name on File,Address on File,on File,2/11/2021,BPC Open and/or Term Loan,,,,,"$3,561.38",49
