Name of Owner,Address,AccountNum,Debt Date Incurred,Basis for Claim,Contigent,Unliquidated,Disputed,offset,Total Claim,Page Number
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$115.43,19
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$26.47,19
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.52,19
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$53.49,19
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.24,19
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$13.87,19
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.65,19
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.21,19
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.63,19
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.26,19
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$31.75,19
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.98,19
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.85,19
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$23.86,19
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$403.21,19
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.32,19
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$22.73,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$47.88,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.18,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.21,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$223.92,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$20.29,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.10,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.47,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.84,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$27.23,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$46.25,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.31,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$32.24,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$117.46,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.62,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$65.08,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$21.70,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.02,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.98,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$29.68,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.72,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$278.74,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.48,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.30,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$240.22,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.63,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.76,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$94.92,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$227.84,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.01,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.25,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$22.69,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.41,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$54.73,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.47,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.85,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.07,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.39,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.79,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.17,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.51,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.84,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$29.31,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.07,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.10,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.26,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.44,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.24,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.33,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.06,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.84,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$66.79,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.05,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.84,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.81,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.30,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.06,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$27.66,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.02,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.07,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.67,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.98,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.66,190
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$366.87,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.13,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$14.53,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.40,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$24.08,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.10,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.05,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$35.68,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$67.36,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.60,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.53,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$45.24,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.04,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.60,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.91,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$18.41,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.72,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.18,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.59,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.83,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.28,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.01,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.69,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.64,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.64,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.38,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$53.91,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.84,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.72,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.40,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.12,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$22.06,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.07,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.08,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$14.73,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.96,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$31.13,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$451.22,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.62,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.30,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.13,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$15.43,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.04,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$13.74,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.12,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.03,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.10,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$36.21,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.97,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.23,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.18,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.46,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.50,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.97,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.14,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.42,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.18,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.67,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.18,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.47,191
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.36,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.87,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.81,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.74,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$46.16,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.53,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$500.91,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.26,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.01,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.59,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.06,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$117.61,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.25,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.24,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.35,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.21,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$33.37,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$52.69,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.51,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.85,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.37,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.29,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.38,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.12,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.27,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.55,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.39,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.22,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.56,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.69,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$30.96,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.44,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$27.96,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.71,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$72.08,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$21.46,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.25,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.46,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.12,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.29,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$58.20,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.12,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.26,192
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$21.89,192
