Name of Owner,Address,AccountNum,Debt Date Incurred,Basis for Claim,Contigent,Unliquidated,Disputed,offset,Total Claim,Page Number
Name on File,Address on File,On file,9/5/2020 BIA,,,,,,$301.10,29
Name on File,Address on File,On file,2/11/2021 BIA,,,,,,$0.36,29
Name on File,Address on File,On file,3/27/2022 BIA,,,,,,$550.19,29
Name on File,Address on File,On file,1/4/2022 BIA,,,,,,$1.29,29
Name on File,Address on File,On file,4/24/2022 BIA,,,,,,$133.92,29
Name on File,Address on File,On file,1/29/2022 BIA,,,,,,$1.82,29
Name on File,Address on File,On file,1/16/2022 BIA,,,,,,$0.21,29
Name on File,Address on File,On file,7/5/2021 BIA,,,,,,$272.86,29
Name on File,Address on File,On file,3/7/2021 BIA,,,,,,$100.96,29
Name on File,Address on File,On file,2/9/2021 BIA,,,,,,"$7,253.29",29
Name on File,Address on File,On file,1/8/2021 BIA,,,,,,"$3,668.20",29
Name on File,Address on File,On file,2/25/2022 BIA,,,,,,"$14,049.02",29
Name on File,Address on File,On file,9/18/2021 BIA,,,,,,$2.00,29
Name on File,Address on File,On file,5/11/2021 BIA,,,,,,"$3,517.96",29
Name on File,Address on File,On file,3/23/2021 BIA,,,,,,$0.15,29
Name on File,Address on File,On file,2/21/2021 BIA,,,,,,"$1,020.59",29
Name on File,Address on File,On file,3/30/2021 BIA,,,,,,$36.56,29
Name on File,Address on File,On file,3/3/2021 BIA,,,,,,$715.94,29
Name on File,Address on File,On file,2/27/2021 BIA,,,,,,$341.77,29
Name on File,Address on File,On file,12/16/2021 BIA,,,,,,"$3,639.72",29
Name on File,Address on File,On file,12/7/2020 BIA,,,,,,"$2,147.24",29
Name on File,Address on File,On file,1/26/2021 BIA,,,,,,"$145,724.08",29
Name on File,Address on File,On file,2/12/2021 BIA,,,,,,"$8,408.66",29
Name on File,Address on File,On file,7/29/2020 BIA,,,,,,"$12,686.95",29
Name on File,Address on File,On file,2/24/2021 BIA,,,,,,"$7,787.34",29
Name on File,Address on File,On file,9/15/2021 BIA,,,,,,$344.53,29
Name on File,Address on File,On file,9/24/2020 BIA,,,,,,$729.72,29
Name on File,Address on File,On file,5/7/2020 BIA,,,,,,$10.55,29
Name on File,Address on File,On file,1/20/2021 BIA,,,,,,"$1,757.44",29
Name on File,Address on File,On file,1/11/2021 BIA,,,,,,"$2,018.77",29
Name on File,Address on File,On file,7/11/2022 BIA,,,,,,$452.67,30
Name on File,Address on File,On file,1/3/2022 BIA,,,,,,$529.65,30
Name on File,Address on File,On file,12/1/2021 BIA,,,,,,$195.33,30
Name on File,Address on File,On file,1/25/2021 BIA,,,,,,$41.21,30
Name on File,Address on File,On file,5/13/2021 BIA,,,,,,"$12,245.13",30
Name on File,Address on File,On file,2/16/2021 BIA,,,,,,$468.01,30
Name on File,Address on File,On file,3/3/2022 BIA,,,,,,$183.31,30
Name on File,Address on File,On file,4/23/2021 BIA,,,,,,"$3,980.61",30
Name on File,Address on File,On file,2/17/2021 BIA,,,,,,$2.34,30
Name on File,Address on File,On file,2/18/2022 BIA,,,,,,$43.52,30
Name on File,Address on File,On file,2/3/2022 BIA,,,,,,$5.78,30
Name on File,Address on File,On file,1/26/2022 BIA,,,,,,$49.78,30
Name on File,Address on File,On file,1/14/2021 BIA,,,,,,$2.02,30
Name on File,Address on File,On file,3/20/2021 BIA,,,,,,$843.39,30
Name on File,Address on File,On file,6/18/2021 BIA,,,,,,$0.27,30
Name on File,Address on File,On file,8/21/2019 BIA,,,,,,$5.55,30
Name on File,Address on File,On file,2/13/2022 BIA,,,,,,$1.33,30
Name on File,Address on File,On file,12/27/2021 BIA,,,,,,$237.56,30
Name on File,Address on File,On file,7/14/2021 BIA,,,,,,"$30,076.18",30
Name on File,Address on File,On file,6/9/2021 BIA,,,,,,$244.40,30
Name on File,Address on File,On file,1/15/2021 BIA,,,,,,$718.61,30
Name on File,Address on File,On file,1/22/2021 BIA,,,,,,$379.27,30
Name on File,Address on File,On file,7/27/2020 BIA,,,,,,"$6,609.98",30
Name on File,Address on File,On file,6/6/2021 BIA,,,,,,$311.57,30
Name on File,Address on File,On file,10/22/2021 BIA,,,,,,$936.46,30
Name on File,Address on File,On file,11/16/2021 BIA,,,,,,"$7,106.95",30
Name on File,Address on File,On file,3/30/2022 BIA,,,,,,$0.08,30
Name on File,Address on File,On file,2/21/2022 BIA,,,,,,$21.68,30
Name on File,Address on File,On file,12/23/2021 BIA,,,,,,$226.14,30
Name on File,Address on File,On file,1/1/2022 BIA,,,,,,$218.75,30
Name on File,Address on File,On file,3/1/2021 BIA,,,,,,$126.18,30
Name on File,Address on File,On file,4/6/2021 BIA,,,,,,"$2,039.43",30
Name on File,Address on File,On file,11/20/2020 BIA,,,,,,$79.96,30
Name on File,Address on File,On file,2/8/2021 BIA,,,,,,"$13,306.08",30
Name on File,Address on File,On file,10/29/2021 BIA,,,,,,"$10,095.13",30
Name on File,Address on File,On file,2/9/2022 BIA,,,,,,$1.09,30
Name on File,Address on File,On file,1/19/2021 BIA,,,,,,"$5,147.58",30
Name on File,Address on File,On file,2/5/2021 BIA,,,,,,$941.08,30
Name on File,Address on File,On file,7/8/2021 BIA,,,,,,$235.14,30
Name on File,Address on File,On file,5/18/2021 BIA,,,,,,$706.87,30
Name on File,Address on File,On file,8/17/2021 BIA,,,,,,$0.04,30
Name on File,Address on File,On file,2/15/2021 BIA,,,,,,$18.78,30
Name on File,Address on File,On file,6/30/2021 BIA,,,,,,"$17,520.46",30
Name on File,Address on File,On file,2/22/2021 BIA,,,,,,"$10,020.20",30
Name on File,Address on File,On file,3/2/2020 BIA,,,,,,$46.16,30
Name on File,Address on File,On file,4/5/2020 BIA,,,,,,$42.81,30
Name on File,Address on File,On file,6/8/2020 BIA,,,,,,$171.31,30
Name on File,Address on File,On file,6/20/2021 BIA,,,,,,$0.12,30
Name on File,Address on File,On file,11/2/2021 BIA,,,,,,$0.15,30
Name on File,Address on File,On file,3/9/2022 BIA,,,,,,$36.46,30
Name on File,Address on File,On file,11/4/2021 BIA,,,,,,$201.92,30
Name on File,Address on File,On file,5/10/2022 BIA,,,,,,$87.95,30
Name on File,Address on File,On file,2/26/2022 BIA,,,,,,$954.98,30
Name on File,Address on File,On file,5/16/2021 BIA,,,,,,$82.22,30
Name on File,Address on File,On file,6/13/2021 BIA,,,,,,$6.36,30
Name on File,Address on File,On file,2/23/2022 BIA,,,,,,"$10,220.41",30
Name on File,Address on File,On file,3/14/2021 BIA,,,,,,"$1,744.96",30
Name on File,Address on File,On file,5/25/2021 BIA,,,,,,$0.13,30
Name on File,Address on File,On file,5/15/2021 BIA,,,,,,$4.28,30
Name on File,Address on File,On file,3/12/2021 BIA,,,,,,"$4,398.19",30
Name on File,Address on File,On file,5/2/2021 BIA,,,,,,$50.10,30
Name on File,Address on File,On file,1/19/2021 BIA,,,,,,"$5,374.47",30
Name on File,Address on File,On file,3/12/2021 BIA,,,,,,"$4,269.39",30
Name on File,Address on File,On file,3/14/2022 BIA,,,,,,$73.54,31
Name on File,Address on File,On file,4/6/2021 BIA,,,,,,"$3,445.96",31
Name on File,Address on File,On file,3/5/2021 BIA,,,,,,$0.32,31
Name on File,Address on File,On file,2/24/2021 BIA,,,,,,"$31,295.27",31
Name on File,Address on File,On file,6/20/2021 BIA,,,,,,$2.48,31
Name on File,Address on File,On file,1/18/2022 BIA,,,,,,$0.60,31
Name on File,Address on File,On file,1/20/2021 BIA,,,,,,$934.45,31
Name on File,Address on File,On file,9/29/2021 BIA,,,,,,$1.79,31
Name on File,Address on File,On file,1/23/2021 BIA,,,,,,"$1,424.15",31
Name on File,Address on File,On file,2/9/2021 BIA,,,,,,"$1,660.07",31
Name on File,Address on File,On file,12/29/2021 BIA,,,,,,$79.58,31
Name on File,Address on File,On file,3/15/2021 BIA,,,,,,"$3,347.12",31
Name on File,Address on File,On file,12/8/2021 BIA,,,,,,$0.01,31
Name on File,Address on File,On file,12/29/2021 BIA,,,,,,$723.29,31
Name on File,Address on File,On file,2/20/2021 BIA,,,,,,"$1,505.00",31
Name on File,Address on File,On file,10/23/2020 BIA,,,,,,"$4,145.54",31
Name on File,Address on File,On file,3/6/2020 BIA,,,,,,$49.59,31
Name on File,Address on File,On file,7/20/2021 BIA,,,,,,$174.87,31
Name on File,Address on File,On file,11/29/2021 BIA,,,,,,$1.59,31
Name on File,Address on File,On file,3/18/2021 BIA,,,,,,"$1,299.72",31
Name on File,Address on File,On file,2/28/2021 BIA,,,,,,$166.10,31
Name on File,Address on File,On file,4/24/2021 BIA,,,,,,$54.52,31
Name on File,Address on File,On file,3/19/2021 BIA,,,,,,$553.91,31
Name on File,Address on File,On file,1/2/2021 BIA,,,,,,$480.07,31
Name on File,Address on File,On file,8/12/2021 BIA,,,,,,"$2,510.60",31
Name on File,Address on File,On file,2/8/2021 BIA,,,,,,$284.75,31
Name on File,Address on File,On file,3/14/2021 BIA,,,,,,"$8,302.58",31
Name on File,Address on File,On file,5/26/2021 BIA,,,,,,$887.97,31
Name on File,Address on File,On file,4/19/2021 BIA,,,,,,$2.71,31
Name on File,Address on File,On file,4/2/2019 BIA,,,,,,"$91,917.22",31
Name on File,Address on File,On file,11/13/2020 BIA,,,,,,$0.97,31
Name on File,Address on File,On file,1/5/2022 BIA,,,,,,"$7,416.83",31
Name on File,Address on File,On file,12/28/2020 BIA,,,,,,$22.73,31
Name on File,Address on File,On file,4/8/2021 BIA,,X,,,,$4.34,31
Name on File,Address on File,On file,5/16/2021 BIA,,,,,,"$5,821.01",31
Name on File,Address on File,On file,6/18/2021 BIA,,,,,,$498.92,31
Name on File,Address on File,On file,2/18/2021 BIA,,,,,,$206.66,31
Name on File,Address on File,On file,4/24/2021 BIA,,,,,,"$1,668.44",31
Name on File,Address on File,On file,8/3/2020 BIA,,,,,,$167.17,31
Name on File,Address on File,On file,2/27/2021 BIA,,,,,,$15.00,31
Name on File,Address on File,On file,8/26/2020 BIA,,,,,,$0.08,31
Name on File,Address on File,On file,5/25/2021 BIA,,,,,,$1.24,31
Name on File,Address on File,On file,2/27/2022 BIA,,,,,,$0.16,31
Name on File,Address on File,On file,5/1/2021 BIA,,,,,,$0.15,31
Name on File,Address on File,On file,6/25/2021 BIA,,,,,,$481.81,31
Name on File,Address on File,On file,11/21/2021 BIA,,,,,,$0.71,31
Name on File,Address on File,On file,8/3/2021 BIA,,,,,,$300.53,31
Name on File,Address on File,On file,2/8/2022 BIA,,,,,,$751.05,31
Name on File,Address on File,On file,3/3/2021 BIA,,,,,,"$10,286.56",31
Name on File,Address on File,On file,10/26/2021 BIA,,,,,,$595.23,31
Name on File,Address on File,On file,3/29/2021 BIA,,,,,,"$1,276.09",31
Name on File,Address on File,On file,3/30/2021 BIA,,,,,,"$2,894.22",31
Name on File,Address on File,On file,3/21/2022 BIA,,,,,,$0.10,31
Name on File,Address on File,On file,1/11/2022 BIA,,,,,,$10.52,31
Name on File,Address on File,On file,8/16/2021 BIA,,,,,,"$1,031.49",31
Name on File,Address on File,On file,10/21/2020 BIA,,,,,,"$1,351.06",31
Name on File,Address on File,On file,1/30/2021 BIA,,,,,,$312.37,31
Name on File,Address on File,On file,9/17/2020 BIA,,,,,,$63.55,31
Name on File,Address on File,On file,4/27/2021 BIA,,,,,,"$2,228.42",31
Name on File,Address on File,On file,1/29/2022 BIA,,,,,,$25.36,31
Name on File,Address on File,On file,6/3/2020 BIA,,,,,,$26.73,31
Name on File,Address on File,On file,1/24/2022 BIA,,,,,,"$7,796.83",31
Name on File,Address on File,On file,5/8/2021 BIA,,,,,,"$5,025.32",31
Name on File,Address on File,On file,2/22/2021 BIA,,,,,,"$28,035.85",32
Name on File,Address on File,On file,1/7/2022 BIA,,,,,,"$36,912.22",32
Name on File,Address on File,On file,6/5/2021 BIA,,,,,,$0.04,32
Name on File,Address on File,On file,3/10/2021 BIA,,,,,,"$1,036.08",32
Name on File,Address on File,On file,6/10/2020 BIA,,,,,,"$1,779.59",32
Name on File,Address on File,On file,2/10/2021 BIA,,,,,,$847.85,32
Name on File,Address on File,On file,3/4/2022 BIA,,,,,,$0.03,32
Name on File,Address on File,On file,10/31/2021 BIA,,,,,,"$1,177.47",32
Name on File,Address on File,On file,12/7/2021 BIA,,,,,,$16.67,32
Name on File,Address on File,On file,5/14/2020 BIA,,,,,,$23.85,32
Name on File,Address on File,On file,1/31/2022 BIA,,,,,,"$39,465.29",32
Name on File,Address on File,On file,3/2/2021 BIA,,,,,,"$2,363.28",32
Name on File,Address on File,On file,10/30/2021 BIA,,,,,,$38.18,32
Name on File,Address on File,On file,6/9/2021 BIA,,,,,,$6.49,32
Name on File,Address on File,On file,8/10/2021 BIA,,,,,,$686.25,32
Name on File,Address on File,On file,2/17/2022 BIA,,,,,,"$1,457.59",32
Name on File,Address on File,On file,4/13/2021 BIA,,,,,,"$18,584.74",32
Name on File,Address on File,On file,5/18/2021 BIA,,,,,,"$7,636.52",32
Name on File,Address on File,On file,6/22/2021 BIA,,,,,,"$1,381.25",32
Name on File,Address on File,On file,2/2/2022 BIA,,,,,,"$2,563.45",32
Name on File,Address on File,On file,3/14/2021 BIA,,,,,,"$13,301.78",32
Name on File,Address on File,On file,7/10/2021 BIA,,,,,,"$8,129.26",32
Name on File,Address on File,On file,3/2/2021 BIA,,,,,,$61.63,32
Name on File,Address on File,On file,1/30/2021 BIA,,,,,,"$51,832.14",32
Name on File,Address on File,On file,8/5/2021 BIA,,,,,,$0.65,32
Name on File,Address on File,On file,9/25/2020 BIA,,,,,,$5.31,32
Name on File,Address on File,On file,3/9/2022 BIA,,,,,,$35.62,32
Name on File,Address on File,On file,5/13/2021 BIA,,,,,,$40.27,32
Name on File,Address on File,On file,3/3/2021 BIA,,,,,,$288.18,32
Name on File,Address on File,On file,2/17/2021 BIA,,,,,,"$2,431.22",32
Name on File,Address on File,On file,12/21/2021 BIA,,,,,,$0.05,32
Name on File,Address on File,On file,12/27/2021 BIA,,,,,,$78.07,32
Name on File,Address on File,On file,2/16/2022 BIA,,,,,,$555.66,32
Name on File,Address on File,On file,12/6/2021 BIA,,,,,,$0.19,32
Name on File,Address on File,On file,12/15/2021 BIA,,,,,,"$1,223.87",32
Name on File,Address on File,On file,8/11/2020 BIA,,,,,,"$7,325.44",32
Name on File,Address on File,On file,3/19/2021 BIA,,,,,,"$1,897.19",32
Name on File,Address on File,On file,5/30/2022 BIA,,,,,,$234.59,32
Name on File,Address on File,On file,12/2/2021 BIA,,,,,,$691.36,32
Name on File,Address on File,On file,3/13/2022 BIA,,,,,,$58.63,32
Name on File,Address on File,On file,4/1/2021 BIA,,,,,,"$6,325.26",32
Name on File,Address on File,On file,3/1/2021 BIA,,,,,,$0.77,32
Name on File,Address on File,On file,1/14/2022 BIA,,,,,,$1.34,32
Name on File,Address on File,On file,3/29/2021 BIA,,,,,,$300.62,32
Name on File,Address on File,On file,3/20/2021 BIA,,,,,,$46.56,32
Name on File,Address on File,On file,2/27/2021 BIA,,,,,,"$3,114.32",32
Name on File,Address on File,On file,1/27/2020 BIA,,,,,,"$1,785,266.53",32
Name on File,Address on File,On file,1/26/2022 BIA,,,,,,"$3,874.75",32
Name on File,Address on File,On file,5/14/2022 BIA,,,,,,$236.30,32
Name on File,Address on File,On file,7/17/2021 BIA,,,,,,"$3,152.32",32
Name on File,Address on File,On file,2/26/2022 BIA,,,,,,$16.48,32
Name on File,Address on File,On file,11/9/2021 BIA,,,,,,$403.31,32
Name on File,Address on File,On file,12/27/2021 BIA,,,,,,$2.01,32
Name on File,Address on File,On file,2/16/2021 BIA,,,,,,$525.35,32
Name on File,Address on File,On file,2/9/2022 BIA,,,,,,$3.96,32
Name on File,Address on File,On file,1/30/2022 BIA,,,,,,"$5,887.53",32
Name on File,Address on File,On file,5/12/2021 BIA,,,,,,$94.07,32
Name on File,Address on File,On file,10/25/2020 BIA,,,,,,$0.20,32
Name on File,Address on File,On file,3/10/2021 BIA,,,,,,"$1,098.30",32
Name on File,Address on File,On file,12/15/2021 BIA,,,,,,$66.89,32
Name on File,Address on File,On file,10/5/2021 BIA,,,,,,$148.44,32
Name on File,Address on File,On file,3/1/2022 BIA,,,,,,$1.39,32
Name on File,Address on File,On file,3/27/2021 BIA,,,,,,"$2,392.23",32
Name on File,Address on File,On file,2/9/2021 BIA,,,,,,$119.83,33
Name on File,Address on File,On file,8/2/2021 BIA,,,,,,$213.41,33
Name on File,Address on File,On file,2/10/2021 BIA,,,,,,"$22,556.69",33
Name on File,Address on File,On file,5/10/2021 BIA,,,,,,"$14,408.07",33
Name on File,Address on File,On file,2/16/2021 BIA,,,,,,$497.01,33
Name on File,Address on File,On file,3/26/2020 BIA,,,,,,$258.82,33
Name on File,Address on File,On file,1/11/2020 BIA,,,,,,"$12,879.59",33
Name on File,Address on File,On file,8/8/2021 BIA,,,,,,$20.16,33
Name on File,Address on File,On file,5/9/2021 BIA,,,,,,$690.89,33
Name on File,Address on File,On file,9/27/2021 BIA,,,,,,$323.35,33
Name on File,Address on File,On file,5/23/2021 BIA,,,,,,$397.86,33
Name on File,Address on File,On file,4/20/2021 BIA,,,,,,$2.44,33
Name on File,Address on File,On file,6/14/2020 BIA,,,,,,"$1,339.48",33
Name on File,Address on File,On file,8/15/2021 BIA,,,,,,$124.85,33
Name on File,Address on File,On file,1/28/2020 BIA,,,,,,$43.10,33
Name on File,Address on File,On file,12/29/2021 BIA,,,,,,$699.84,33
Name on File,Address on File,On file,10/13/2021 BIA,,,,,,"$2,860.16",33
Name on File,Address on File,On file,5/10/2021 BIA,,,,,,$0.60,33
Name on File,Address on File,On file,2/17/2021 BIA,,,,,,"$9,904.20",33
Name on File,Address on File,On file,3/30/2021 BIA,,,,,,$50.41,33
Name on File,Address on File,On file,4/26/2022 BIA,,,,,,"$2,136.26",33
Name on File,Address on File,On file,8/21/2021 BIA,,,,,,$21.32,33
Name on File,Address on File,On file,1/28/2021 BIA,,,,,,$21.26,33
Name on File,Address on File,On file,3/11/2021 BIA,,,,,,"$3,261.26",33
Name on File,Address on File,On file,1/16/2022 BIA,,,,,,$0.25,33
Name on File,Address on File,On file,12/27/2021 BIA,,,,,,"$3,534.18",33
Name on File,Address on File,On file,4/4/2021 BIA,,,,,,$13.30,33
Name on File,Address on File,On file,7/31/2021 BIA,,,,,,$0.63,33
Name on File,Address on File,On file,9/6/2020 BIA,,,,,,$227.34,33
Name on File,Address on File,On file,3/23/2019 Retail Crypto‐Backed Loan,,,,,Y,$0.00,33
Name on File,Address on File,On file,4/10/2021 BIA,,,,,,$12.55,33
Name on File,Address on File,On file,5/31/2021 BIA,,,,,,$0.71,33
Name on File,Address on File,On file,10/27/2020 BIA,,,,,,"$4,401.07",33
Name on File,Address on File,On file,8/15/2021 BIA,,,,,,$367.69,33
Name on File,Address on File,On file,1/16/2022 BIA,,,,,,"$3,860.20",33
Name on File,Address on File,On file,5/27/2022 BIA,,,,,,"$1,371.67",33
Name on File,Address on File,On file,1/27/2022 BIA,,,,,,$11.32,33
Name on File,Address on File,On file,3/16/2021 BIA,,,,,,$8.12,33
Name on File,Address on File,On file,5/16/2022 BIA,,,,,,$271.94,33
Name on File,Address on File,On file,5/6/2020 BIA,,,,,,$0.13,33
Name on File,Address on File,On file,2/8/2021 BIA,,,,,,"$7,685.37",33
Name on File,Address on File,On file,2/22/2022 BIA,,,,,,$3.72,33
Name on File,Address on File,On file,1/1/2022 BIA,,,,,,$4.67,33
Name on File,Address on File,On file,5/5/2021 BIA,,,,,,$226.44,33
Name on File,Address on File,On file,2/4/2022 BIA,,,,,,$0.04,33
Name on File,Address on File,On file,10/4/2021 BIA,,,,,,$1.41,33
Name on File,Address on File,On file,4/4/2021 BIA,,,,,,$322.46,33
Name on File,Address on File,On file,7/22/2021 BIA,,,,,,"$1,886.67",33
Name on File,Address on File,On file,3/27/2021 BIA,,,,,,$39.05,33
Name on File,Address on File,On file,6/10/2021 BIA,,,,,,"$1,351.58",33
Name on File,Address on File,On file,3/12/2022 BIA,,,,,,$137.70,33
Name on File,Address on File,On file,8/29/2021 BIA,,,,,,$47.58,33
Name on File,Address on File,On file,6/1/2021 BIA,,,,,,"$3,170.53",33
Name on File,Address on File,On file,4/10/2021 BIA,,,,,,$22.42,33
Name on File,Address on File,On file,3/6/2022 BIA,,,,,,$50.43,33
Name on File,Address on File,On file,7/26/2021 BIA,,,,,,"$2,249.80",33
Name on File,Address on File,On file,1/8/2021 BIA,,,,,,"$8,411.05",33
Name on File,Address on File,On file,1/7/2022 BIA,,,,,,$30.16,33
Name on File,Address on File,On file,3/27/2022 BIA,,,,,,$7.64,33
Name on File,Address on File,On file,1/26/2021 BIA,,,,,,"$10,895.79",33
Name on File,Address on File,On file,11/16/2020 BIA,,,,,,"$1,513.62",33
Name on File,Address on File,On file,12/9/2021 BIA,,,,,,$60.28,33
Name on File,Address on File,On file,1/6/2022 BIA,,,,,,$85.34,33
Name on File,Address on File,On file,7/6/2021 BIA,,,,,,$34.18,34
Name on File,Address on File,On file,2/20/2021 BIA,,,,,,"$1,345.24",34
Name on File,Address on File,On file,1/7/2022 BIA,,,,,,$138.98,34
Name on File,Address on File,On file,2/21/2021 BIA,,,,,,$2.09,34
Name on File,Address on File,On file,3/13/2021 BIA,,,,,,$9.75,34
Name on File,Address on File,On file,2/17/2021 BIA,,,,,,$3.57,34
Name on File,Address on File,On file,6/9/2021 BIA,,,,,,$141.93,34
Name on File,Address on File,On file,4/21/2021 BIA,,,,,,$450.50,34
Name on File,Address on File,On file,12/3/2020 BIA,,,,,,$96.21,34
Name on File,Address on File,On file,11/3/2021 BIA,,,,,,"$2,890.49",34
Name on File,Address on File,On file,5/10/2020 BIA,,,,,,$16.57,34
Name on File,Address on File,On file,1/26/2021 BIA,,,,,,$0.22,34
Name on File,Address on File,On file,10/27/2020 BIA,,,,,,$4.26,34
Name on File,Address on File,On file,10/1/2020 BIA,,,,,,"$1,682.64",34
Name on File,Address on File,On file,4/12/2021 BIA,,,,,,"$10,618.34",34
Name on File,Address on File,On file,1/13/2022 BIA,,,,,,$7.15,34
Name on File,Address on File,On file,11/9/2021 BIA,,,,,,$0.01,34
Name on File,Address on File,On file,2/27/2021 BIA,,,,,,"$5,185.67",34
Name on File,Address on File,On file,1/10/2022 BIA,,,,,,$54.70,34
Name on File,Address on File,On file,6/4/2021 BIA,,,,,,$1.35,34
Name on File,Address on File,On file,1/8/2021 BIA,,,,,,"$9,961.38",34
Name on File,Address on File,On file,3/19/2021 BIA,,X,,,,$0.84,34
Name on File,Address on File,On file,11/1/2021 BIA,,,,,,"$14,281.00",34
Name on File,Address on File,On file,1/29/2021 BIA,,,,,,"$1,078.27",34
Name on File,Address on File,On file,2/3/2021 BIA,,,,,,$734.90,34
Name on File,Address on File,On file,1/18/2022 BIA,,,,,,"$1,038.34",34
Name on File,Address on File,On file,5/14/2022 BIA,,,,,,$78.23,34
Name on File,Address on File,On file,2/27/2021 BIA,,,,,,"$1,029.21",34
Name on File,Address on File,On file,11/6/2020 BIA,,,,,,"$4,086.75",34
Name on File,Address on File,On file,11/30/2020 BIA,,,,,,"$18,106.11",34
Name on File,Address on File,On file,11/21/2021 BIA,,,,,,$77.46,34
Name on File,Address on File,On file,3/16/2022 BIA,,,,,,$3.24,34
Name on File,Address on File,On file,4/8/2022 BIA,,,,,,$472.47,34
Name on File,Address on File,On file,4/1/2021 BIA,,,,,,"$6,389.71",34
Name on File,Address on File,On file,1/26/2022 BIA,,,,,,$216.16,34
Name on File,Address on File,On file,2/1/2021 BIA,,,,,,"$1,252.47",34
Name on File,Address on File,On file,3/16/2021 BIA,,,,,,$34.64,34
Name on File,Address on File,On file,4/29/2021 BIA,,,,,,"$10,331.48",34
Name on File,Address on File,On file,5/20/2022 BIA,,,,,,$1.06,34
Name on File,Address on File,On file,4/13/2022 BIA,,,,,,$61.35,34
Name on File,Address on File,On file,11/2/2020 BIA,,,,,,$229.27,34
Name on File,Address on File,On file,6/9/2021 BIA,,,,,,"$1,208.50",34
Name on File,Address on File,On file,4/8/2020 BIA,,,,,,"$5,364.56",34
Name on File,Address on File,On file,5/21/2021 BIA,,,,,,$0.35,34
Name on File,Address on File,On file,3/17/2021 BIA,,,,,,$71.49,34
Name on File,Address on File,On file,1/21/2022 BIA,,,,,,$0.29,34
Name on File,Address on File,On file,1/20/2022 BIA,,,,,,$371.67,34
Name on File,Address on File,On file,6/22/2021 BIA,,,,,,"$6,857.40",34
Name on File,Address on File,On file,2/11/2021 BIA,,,,,,"$3,514.18",34
Name on File,Address on File,On file,2/20/2021 BIA,,,,,,$57.80,34
Name on File,Address on File,On file,4/6/2021 BIA,,,,,,"$15,362.61",34
Name on File,Address on File,On file,1/15/2021 BIA,,,,,,"$108,018.29",34
Name on File,Address on File,On file,12/22/2021 BIA,,,,,,"$1,492.38",34
Name on File,Address on File,On file,5/7/2021 BIA,,,,,,$437.63,34
Name on File,Address on File,On file,5/12/2021 BIA,,,,,,$1.22,34
Name on File,Address on File,On file,3/30/2021 BIA,,,,,,"$4,783.09",34
Name on File,Address on File,On file,4/22/2021 BIA,,,,,,"$49,284.30",34
Name on File,Address on File,On file,7/14/2021 BIA,,,,,,"$1,273.61",34
Name on File,Address on File,On file,10/15/2021 BIA,,,,,,$1.05,34
Name on File,Address on File,On file,5/9/2021 BIA,,,,,,"$26,012.98",34
Name on File,Address on File,On file,11/2/2020 BIA,,,,,,$0.59,34
Name on File,Address on File,On file,1/31/2021 BIA,,,,,,"$34,760.96",34
Name on File,Address on File,On file,8/8/2020 BIA,,,,,,"$1,421.56",34
Name on File,Address on File,On file,5/26/2021 BIA,,,,,,$302.29,35
Name on File,Address on File,On file,1/2/2022 BIA,,,,,,$234.51,35
Name on File,Address on File,On file,3/22/2021 BIA,,,,,,$354.29,35
Name on File,Address on File,On file,5/3/2021 BIA,,,,,,$44.15,35
Name on File,Address on File,On file,12/11/2021 BIA,,,,,,$0.62,35
Name on File,Address on File,On file,4/19/2022 BIA,,,,,,$0.27,4
Name on File,Address on File,On file,3/19/2021 BIA,,,,,,$293.87,4
Name on File,Address on File,On file,5/11/2021 BIA,,,,,,$10.00,4
Name on File,Address on File,On file,10/11/2021 BIA,,,,,,$23.37,4
Name on File,Address on File,On file,6/4/2021 BIA,,,,,,$91.52,4
Name on File,Address on File,On file,10/17/2019 BIA,,,,,,$765.14,4
Name on File,Address on File,On file,1/3/2021 BIA,,,,,,$10.05,4
Name on File,Address on File,On file,12/5/2020 BIA,,,,,,$13.17,4
Name on File,Address on File,On file,11/18/2021 BIA,,,,,,$2.55,4
Name on File,Address on File,On file,10/5/2021 BIA,,,,,,$4.95,4
Name on File,Address on File,On file,9/26/2021 BIA,,,,,,"$1,511.71",4
Name on File,Address on File,On file,5/23/2021 BIA,,,,,,$922.62,4
Name on File,Address on File,On file,3/21/2021 BIA,,,,,,"$4,610.01",4
Name on File,Address on File,On file,11/22/2021 BIA,,,,,,$288.16,4
Name on File,Address on File,On file,5/21/2021 BIA,,,,,,"$2,748.73",4
Name on File,Address on File,On file,3/27/2021 BIA,,,,,,$0.39,4
Name on File,Address on File,On file,3/24/2019 BIA,,,,,,"$6,743.28",4
Name on File,Address on File,On file,12/12/2021 BIA,,,,,,$0.58,4
Name on File,Address on File,On file,2/18/2021 BIA,,,,,,"$4,405.35",4
Name on File,Address on File,On file,11/18/2021 BIA,,,,,,$0.27,4
Name on File,Address on File,On file,1/28/2021 BIA,,,,,,$545.34,4
Name on File,Address on File,On file,9/17/2021 BIA,,,,,,"$2,907.61",4
Name on File,Address on File,On file,7/21/2021 BIA,,,,,,$0.89,4
Name on File,Address on File,On file,1/10/2021 BIA,,,,,,"$22,551.78",4
Name on File,Address on File,On file,3/6/2022 BIA,,,,,,$63.04,4
