Name of Owner,Address,AccountNum,Debt Date Incurred,Basis for Claim,Contigent,Unliquidated,Disputed,offset,Total Claim,Page Number
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.69,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.93,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.51,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$33.83,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.14,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.64,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.63,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.96,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.44,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$42.31,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.01,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$22.59,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.07,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.69,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.67,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.51,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.23,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$14.05,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.10,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.05,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.40,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.90,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.06,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$26.80,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.63,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$27.62,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.94,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.10,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.13,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.21,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.01,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.27,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$27.68,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.90,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.18,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.00,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$28.20,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.25,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$50.79,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$115.43,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.20,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.81,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$32.29,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.09,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.71,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.44,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$66.76,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.81,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.06,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.15,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.14,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.54,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.62,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.15,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.65,73
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.15,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.23,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.80,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$26.93,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.06,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.57,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.10,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.21,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.95,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.61,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$274.17,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.27,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$15.60,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.06,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.00,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$18.86,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.05,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.61,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.06,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.75,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.88,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$26.68,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.11,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.88,74
Name on File,Address on File,On File,11/28/2022,BPC Interest,,,,,$208.08,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$48.77,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.62,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.92,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.13,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.27,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.99,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.25,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.25,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$58.19,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.59,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.01,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.81,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.09,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.42,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$31.66,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.93,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$69.58,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$95.08,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.80,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$44.44,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.08,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.23,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.52,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.05,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.75,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.65,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$26.29,74
Name on File,Address on File,On File,11/28/2022,BPC Interest,,,,,"$2,662.83",74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.05,74
Name on File,Address on File,On File,11/28/2022,BPC Interest,,,,,"$2,089.83",74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.94,74
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$42.74,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.71,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$21.66,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$14.87,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.01,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.45,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$29.99,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.17,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.18,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$30.83,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$25.89,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.22,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$228.36,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$228.19,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.74,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.33,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.93,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$15.63,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.22,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.70,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.97,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$44.95,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$27.53,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$113.71,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$36.04,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.17,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$256.83,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.87,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.92,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$30.57,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$53.75,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$18.18,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.82,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.14,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$69.51,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.92,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.92,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.31,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.07,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.45,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$20.40,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.92,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.14,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.54,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.76,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.32,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$59.56,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.14,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.58,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.99,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.36,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.70,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$51.10,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.98,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.76,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.17,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.12,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$34.28,75
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.03,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.37,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.13,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.05,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.87,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$16.46,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.57,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.16,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.60,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.06,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.04,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$104.96,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.27,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$76.62,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.10,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$30.11,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.23,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.35,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$283.31,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.29,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.29,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.46,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.13,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.40,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$18.04,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.54,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.77,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.07,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.74,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.61,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$26.94,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.03,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.08,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$69.54,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.43,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.29,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.95,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$19.23,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$27.20,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$93.42,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.37,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.63,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$41.78,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.88,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.82,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$52.65,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.58,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$40.83,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.77,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$19.77,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.35,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.22,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.25,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.58,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.18,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.36,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.06,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.08,76
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.64,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.97,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.15,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.54,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.12,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.00,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.60,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.77,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.12,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.47,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.64,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$13.94,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.08,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.72,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.68,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.81,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.66,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.01,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.01,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.93,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$18.24,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$15.59,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.96,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.51,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.12,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.08,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.54,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$21.10,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.06,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.50,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.58,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$60.56,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.33,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.98,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.68,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.52,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.60,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.01,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.30,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$17.13,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.94,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.19,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$16.56,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.85,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.52,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$54.53,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.62,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.40,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.04,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.72,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$36.22,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.24,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.06,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.30,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.26,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.17,77
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.02,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.43,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$20.84,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.37,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.31,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.28,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.18,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$118.30,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$77.17,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$25.66,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.08,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$36.63,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.74,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.41,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$29.67,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$190.08,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.41,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.58,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$48.54,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.22,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$48.74,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$15.26,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.50,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.26,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.49,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.76,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.48,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.77,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$24.14,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$15.67,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.76,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.59,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.03,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.97,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.26,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$123.12,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$25.35,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.27,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$13.23,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.32,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.72,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.16,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.96,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.73,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.95,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.56,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.44,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.22,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.41,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.80,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.49,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.56,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.52,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.18,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.70,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.43,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.35,78
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.10,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.67,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$216.08,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.15,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$53.83,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.01,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.51,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.06,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.33,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.85,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.40,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.37,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$23.20,79
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.94,79
